"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 22:08:08 GMT 2025","Wed Aug 06 22:08:13 GMT 2025","4663","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Wed Aug 06 22:07:38 GMT 2025","Wed Aug 06 22:07:42 GMT 2025","3985","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Aug 06 22:07:42 GMT 2025","Wed Aug 06 22:07:45 GMT 2025","2620","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildWithWireMockTest","User should be able to start build (with WireMock)",""
"passed","Wed Aug 06 22:07:42 GMT 2025","Wed Aug 06 22:07:50 GMT 2025","8217","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Wed Aug 06 22:07:37 GMT 2025","Wed Aug 06 22:08:29 GMT 2025","52237","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Aug 06 22:08:41 GMT 2025","Wed Aug 06 22:08:54 GMT 2025","13012","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Wed Aug 06 22:07:35 GMT 2025","Wed Aug 06 22:07:38 GMT 2025","2709","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Wed Aug 06 22:08:30 GMT 2025","Wed Aug 06 22:08:50 GMT 2025","19514","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Aug 06 22:07:45 GMT 2025","Wed Aug 06 22:07:45 GMT 2025","169","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Wed Aug 06 22:07:39 GMT 2025","Wed Aug 06 22:07:39 GMT 2025","658","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Wed Aug 06 22:07:35 GMT 2025","Wed Aug 06 22:07:42 GMT 2025","6401","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Aug 06 22:07:41 GMT 2025","Wed Aug 06 22:07:45 GMT 2025","4443","API tests","API tests","com.teamcity.api.SearchTest","com.teamcity.api.SearchTest","searchTest","User should be able to search models",""
"passed","Wed Aug 06 22:06:00 GMT 2025","Wed Aug 06 22:06:53 GMT 2025","53694","Surefire suite","chrome","com.teamcity.ui.SetupServerTest","com.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Wed Aug 06 22:08:28 GMT 2025","Wed Aug 06 22:09:32 GMT 2025","64256","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Wed Aug 06 22:09:34 GMT 2025","Wed Aug 06 22:10:00 GMT 2025","26172","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Aug 06 22:07:37 GMT 2025","Wed Aug 06 22:08:40 GMT 2025","62838","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
