"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 09 11:17:33 GMT 2025","Sat Aug 09 11:17:34 GMT 2025","354","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Sat Aug 09 11:17:35 GMT 2025","Sat Aug 09 11:18:32 GMT 2025","57446","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Sat Aug 09 11:17:20 GMT 2025","Sat Aug 09 11:18:23 GMT 2025","63480","UI tests","firefox","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create project without name",""
"passed","Sat Aug 09 11:17:31 GMT 2025","Sat Aug 09 11:17:31 GMT 2025","728","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Sat Aug 09 11:17:31 GMT 2025","Sat Aug 09 11:17:31 GMT 2025","514","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Aug 09 11:17:23 GMT 2025","Sat Aug 09 11:17:33 GMT 2025","10396","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Sat Aug 09 11:18:33 GMT 2025","Sat Aug 09 11:18:52 GMT 2025","19039","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Aug 09 11:17:31 GMT 2025","Sat Aug 09 11:17:32 GMT 2025","735","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypesWithSameIdTest","User should not be able to create two build types with the same id",""
"passed","Sat Aug 09 11:17:34 GMT 2025","Sat Aug 09 11:17:34 GMT 2025","374","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sat Aug 09 11:17:34 GMT 2025","Sat Aug 09 11:17:34 GMT 2025","488","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
