"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 09 11:37:22 GMT 2025","Sat Aug 09 11:37:25 GMT 2025","3249","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Aug 09 11:37:28 GMT 2025","Sat Aug 09 11:37:45 GMT 2025","16607","UI tests","firefox","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Sat Aug 09 11:36:56 GMT 2025","Sat Aug 09 11:37:00 GMT 2025","4496","Surefire suite","Surefire test","com.teamcity.api.SetupAgentTest","com.teamcity.api.SetupAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Sat Aug 09 11:37:18 GMT 2025","Sat Aug 09 11:37:28 GMT 2025","10371","API tests","API tests","com.teamcity.api.StartBuildTest","com.teamcity.api.StartBuildTest","userStartsBuildTest","User should be able to start build",""
"passed","Sat Aug 09 11:37:27 GMT 2025","Sat Aug 09 11:37:28 GMT 2025","108","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Sat Aug 09 11:37:28 GMT 2025","Sat Aug 09 11:37:29 GMT 2025","395","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesTwoProjectsWithSameIdTest","User should not be able to create two projects with the same id",""
"passed","Sat Aug 09 11:37:18 GMT 2025","Sat Aug 09 11:37:30 GMT 2025","12089","UI tests","chrome","com.teamcity.ui.CreateBuildTypeTest","com.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithoutName","User should not be able to create build type without name",""
"passed","Sat Aug 09 11:37:18 GMT 2025","Sat Aug 09 11:37:21 GMT 2025","3355","API tests","API tests","com.teamcity.api.BuildTypeTest","com.teamcity.api.BuildTypeTest","projectAdminCreatesBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project",""
"passed","Sat Aug 09 11:36:07 GMT 2025","Sat Aug 09 11:37:18 GMT 2025","70415","UI tests","chrome","com.teamcity.ui.CreateProjectTest","com.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sat Aug 09 11:37:28 GMT 2025","Sat Aug 09 11:37:28 GMT 2025","301","API tests","API tests","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
